"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50"
"1139";800;2;100;0,55;0,36;0,36;0,195462569175288;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,11904761904762;3,2202380952381;1000;3500;50,1742301374769;1695,90724621413;50,1742301374769;40,051359144828;1
"1140";800;2;100;0,55;0,36;0,36;0,120033689588308;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,14880952380952;3,03571428571429;1000;3500;51,385315547079;1415,94959485825;51,385315547079;11,9899069609851;1
"1141";800;2;100;0,55;0,36;0,36;0,175555055891164;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,22619047619048;3,32738095238095;1000;3500;51,0738393990214;1386,06655385234;51,0738393990214;15,6840924138727;1
"1142";800;2;100;0,55;0,36;0,36;0,110762247419916;0,006;0,07;65000;50;50;30;8,4585;6,5415;3,98809523809524;3,35714285714286;1000;3500;52,7903338981919;1768,02951323039;52,7903338981919;14,2766311800142;1
"1143";800;2;100;0,55;0,36;0,36;0,105941021349281;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,3452380952381;3,30357142857143;1000;3500;50,0915332179713;1408,60188182375;50,0915332179713;20,4076616813957;1
"1144";800;2;100;0,55;0,36;0,36;0,157809628173709;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,26190476190476;3,33928571428571;1000;3500;50,1023384698738;1511,24623077501;50,1023384698738;16,9637838913746;1
"1145";800;2;100;0,55;0,36;0,36;0,184889839729294;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,11904761904762;3,05357142857143;1000;3500;50,9125597723363;1587,03935384957;50,9125597723363;12,1220380410325;1
"1146";800;2;100;0,55;0,36;0,36;0,129800181020983;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,05952380952381;3,17857142857143;1000;3500;51,5710026900153;1585,31432603173;51,5710026900153;24,6643925908769;1
"1147";800;2;100;0,55;0,36;0,36;0,166668472369201;0,006;0,07;65000;50;50;30;8,4585;6,5415;3,89285714285714;3,33928571428571;1000;3500;51,7710917546131;1362,14432943412;51,7710917546131;20,7840149379834;1
"1148";800;2;100;0,55;0,36;0,36;0,17798554666806;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,01785714285714;3,23809523809524;1000;3500;50,1785391170766;1355,74073844131;50,1785391170766;31,608528577686;1
"1149";800;2;100;0,55;0,36;0,36;0,164152948791161;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,32738095238095;3,36309523809524;1000;3500;50,5920424117925;1328,11862417807;50,5920424117925;18,6801387366618;1
"1150";800;2;100;0,55;0,36;0,36;0,173191430047154;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,33928571428571;3,39285714285714;1000;3500;50,8954481911824;1395,46791328209;50,8954481911824;40,2238219575474;1
"1151";800;2;100;0,55;0,36;0,36;0,114744691178203;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,05357142857143;3,18452380952381;1000;3500;53,1883307908392;1418,36912524808;53,1883307908392;15,1966659402398;1
"1152";800;2;100;0,55;0,36;0,36;0,176943892426789;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,08333333333333;3,35714285714286;1000;3500;51,2610604312405;1539,89379427632;51,2610604312405;41,9775612980237;1
"1153";800;2;100;0,55;0,36;0,36;0,140099626802839;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,26190476190476;3,25;1000;3500;51,0361793879642;1726,93673331422;51,0361793879642;17,4879216084632;1
"1154";800;2;100;0,55;0,36;0,36;0,174193298537284;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,36904761904762;3,3452380952381;1000;3500;50,1767063603331;1403,19818782081;50,1767063603331;25,2923235312248;1
"1155";800;2;100;0,55;0,36;0,36;0,163643595064059;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,24404761904762;3,33333333333333;1000;3500;50,5299665657831;1324,5377356293;24,080687191506;50,5299665657831;-1
"1156";800;2;100;0,55;0,36;0,36;0,162569783604704;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,23214285714286;3,2797619047619;1000;3500;51,4797770445638;1565,46333261722;51,4797770445638;25,1592895330575;1
