"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"initial_time";"initial_FR_A";"initial_FR_B";"initial_FR_C";"initial_bin";"end_time";"end_FR_A";"end_FR_B";"end_FR_C";"end_bin";"end_state"
"319";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;19,1501180437126;10,3116020235375;6,07647976387033;0,033942349520577;1000;4,57067303118641;12,4061125132203;9,67187061063553;0,0306300623660363;0
"320";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;38,5079516480208;5,76103213631808;5,07880464649094;0,0329802013778438;1000;60,3721202355269;4,16359449900186;4,68404381137709;0,0288212504913165;1
"321";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;3,04331330295568;45,6496995443352;4,64105278700742;0,0328589238258445;1000;0;63,3079773703056;4,49819839210067;0,0300120155298341;-1
"322";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;40,3367639642624;5,88857868091422;4,49004124419709;0,0339640532694639;1000;9,7951001756408;16,0919502885527;8,43952827633337;0,0285857209195599;0
"323";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;5,6283795274931;39,7113444439791;5,31569177596571;0,0319807857875875;1000;8,73803386250795;12,621604468067;8,89984930440625;0,0308993995958841;0
"324";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;9,71506545838051;32,9058668751598;5,28844289065068;0,0319092034251385;1000;1,02161125444539;61,6372123515387;4,89522059421751;0,0293653773580306;-1
"325";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;6,99839805072628;15,8224651581638;7,18857191080036;0,0328646639320739;1000;14,6227629309729;8,30838802896185;8,84843325084437;0,0300900727227154;0
"326";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;26,2823408722506;13,2855789024564;4,44056033967971;0,034624008737395;1000;8,79742153319536;6,59806614989652;9,42580878556646;0,0318275075195015;0
"327";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;44,127898200904;3,70304040846747;4,55165383540793;0,032405803546082;1000;42,1102570818384;2,6318910676149;6,4563577752428;0,0303963948145082;1
"328";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;11,4877897857494;8,07250093052658;8,84870294307721;0,0322081102545057;1000;10,6290619582618;12,5616186779457;8,45493564861732;0,0310469542181469;0
"329";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;23,3991369236759;8,09970124281089;6,7872496525406;0,0333345628321348;1000;5,07502871485436;7,92973236695994;9,63462482585632;0,0315269152136397;0
"330";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;23,1521387186777;26,5936728525352;4,73210943405406;0,031962489901765;1000;6,78618421654105;19,3890977615459;8,40194236333654;0,0309452253724756;0
"331";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;35,5066049908759;12,04688383619;4,99311632684192;0,0315434269282519;1000;8,62402113253019;10,8598784631862;9,10313341767075;0,0313079010186499;0
"332";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;14,1373281836845;38,2008655176156;3,6847291542582;0,0332453200416196;1000;1,73967454169136;58,1051296924915;4,82759685319353;0,0287410080459007;-1
"333";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;0,660380454155798;6,27361431448008;9,90570681233696;0,0302855723153817;1000;5,32077859814975;17,2925304439867;8,85410813598357;0,0300707870189597;0
"334";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;3,56726340816926;30,4838873061736;7,37774932144096;0,0308359623088368;1000;8,56334604866693;10,2101433657183;8,93387544500348;0,0303619634804405;0
"335";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;25,6554420345741;13,7898000935836;5,41169480416798;0,0311824679895164;1000;42,1949405198222;1,40649801732741;6,68086558230518;0,028439428642784;1
"336";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;12,763485179378;37,0452374718533;4,2804371028402;0,0321228876155579;1000;14,0268697355608;6,23416432691593;8,68886653063907;0,0320812845976008;0
"337";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;23,2864797242307;14,9698798227197;4,95530744131695;0,0360724338735468;1000;12,8433010981601;6,25699284269338;9,13850270446007;0,0303660248264265;0
"338";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;17,6368549601212;22,9279114481576;4,66641787486541;0,0340196708175387;1000;11,3219779223206;13,0374291226722;8,36282460171406;0,0291468506884672;0
"339";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;30,2175698704844;7,14824233495329;5,64548684408243;0,0307767965453899;1000;37,1904949792056;1,6455971229737;7,24062734108428;0,0303841075692006;0
"340";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;24,804579935361;10,3833125310814;5,62429428766907;0,0346710164913536;1000;20,7438311086467;4,68409089550086;8,57355922837211;0,0298884037742462;0
"341";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;8,47620986737465;35,208871756787;5,70514125688679;0,0306740871295262;1000;6,62802501972434;11,3623286052417;9,31079705151752;0,0316836462407823;0
"342";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;4,10176509145027;22,7174681988015;7,65136949751301;0,0316936726266875;1000;4,25985620237843;19,6608747802081;9,01123427426206;0,0305174620512815;0
"343";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;32,506285933179;5,97054231425738;5,92908021485281;0,0301480151258904;1000;11,7328365740258;13,6354587211651;8,20505800953832;0,0315354260383297;0
"344";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;13,5745962130784;17,3292717613767;5,52370537393882;0,0346234976438695;1000;4,03991264655055;15,8229911989897;9,04772103133717;0,0297036125527271;0
"345";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;8,99550232245627;36,8525417726434;4,02621273303486;0,0344616663847798;1000;5,46443487335456;36,201881035974;6,87323448914129;0,0292802464862716;0
"346";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;18,8958834558261;8,36375169356238;6,69874556938098;0,0322821635424472;1000;7,59406764853033;13,2070741713571;9,03859138602251;0,0302867989389733;0
"347";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;10,5066953912143;27,0627002500975;6,24829991068428;0,031408543572696;1000;5,28489391113158;18,4971286889605;8,91825847503454;0,0302749691271932;0
"348";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;4,07814869522525;31,6840783244423;5,92115820172127;0,0318772094191185;1000;28,9890226344525;6,21193342166839;7,24725565861312;0,0289764857060648;0
"349";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;46,9018210135727;1,8636485170956;4,77559932505748;0,0321949119963387;1000;32,4938924898005;3,34988582369077;7,45349595771197;0,0298517636908066;0
"350";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;40,7835369681339;1,91172829538127;6,25294463280958;0,0313852131314684;1000;6,57002336332431;10,6371806834775;9,22931853419368;0,0319633566559714;0
"351";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;23,4887915051916;7,92746713300217;6,20250900683966;0,0340587977811962;1000;6,70467181975241;6,06613164644265;9,93728144713303;0,0313214435613875;0
"352";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;34,1460751296782;6,44265568484495;6,03998970454214;0,0310430992720067;1000;12,5454038964367;10,9772284093821;8,6641695659766;0,031884186695146;0
"353";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;3,06399865598703;34,9295846782521;5,70669749677584;0,032637090034162;1000;5,41170998182985;8,7940287204735;9,51277145243528;0,0295655163593781;0
"354";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;4,78216589598143;17,5346082852653;8,16953340563495;0,0313665404468817;1000;12,4485531832778;9,75697411662311;8,66352012079466;0,029722329539229;0
"355";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;4,16889680373352;32,1600610573728;5,99278915536693;0,0335820257950787;1000;9,80006709600705;8,49339148320611;9,35089735410672;0,0306120353117003;0
"356";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;33,4663002237411;6,93445860491933;4,97472030352908;0,0331676938466165;1000;15,9853734749183;9,86331554835385;8,16274390208594;0,0294018779565863;0
"357";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;22,5507299999041;14,4074108332721;5,79428479164203;0,0319280129735517;1000;17,5582075992726;8,7791037996363;8,35703150157687;0,0296157792337267;0
"358";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;54,5140974025736;1,84793550517198;3,73436966670172;0,0324686656174269;1000;58,8996352675209;1,39407420751529;4,83569490731866;0,0286928771684927;1
"359";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;24,8530244853217;4,57818872098031;7,31692661656674;0,0305797791511798;1000;5,51435882323715;11,0287176464743;9,0419265998668;0,0308286068152894;0
"360";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;0,964627492995135;42,443609691786;5,06429433822446;0,0311000880835887;1000;1,0049467782865;53,9321437680421;5,23409780357551;0,0298523271562221;-1
"361";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;14,7394930845106;20,4085288862455;5,24385811660475;0,035279367955093;1000;18,196635789483;5,84891864661953;8,65152549812472;0,0307749194125026;0
"362";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;36,1729853769869;5,47154400660306;5,05357883943199;0,0328974782589295;1000;56,3589039820126;4,97284446900112;4,51700039267601;0,0301638229257007;1
"363";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;12,7973084626538;3,12129474698873;8,7786414759058;0,0320379868310979;1000;7,48244967506655;21,7967012273678;8,21442844762741;0,030738596313774;0
"364";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;28,5242524275757;3,98726109202671;6,32594307869622;0,0326038343112167;1000;7,03385424149159;13,4282671883021;8,95217812553475;0,0312773043692397;0
"365";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;9,50826653200999;32,328106208834;5,66534214198929;0,0315514924818353;1000;10,1273177557487;4,24693970402366;9,55561433405322;0,0306102768251772;0
"366";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;40,7265114355861;2,11174503740076;5,20394312788044;0,0331479410441326;1000;12,7368100708065;10,5078683084154;8,7167543922082;0,031405037664558;0
"367";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;6,21454498592435;33,5585429239915;5,32120414419773;0,0321825653290773;1000;7,27854005291422;13,2337091871168;9,05681972493303;0,0302258417760462;0
"368";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;3,66799539704786;30,8722945918195;6,0369090909746;0,0327154172812159;1000;4,31142010488391;60,3598814683748;4,40124135706899;0,0278330566450868;-1
"369";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;6,97112458559432;20,6102813834963;7,5394227855069;0,0329932419333446;1000;8,87634187015435;9,55913739862776;9,38843851650941;0,0292913458948916;0
"370";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;17,2635663578793;24,286034028881;3,98671341739162;0,0341760206303327;1000;10,5870007075168;6,9477192143079;9,59446939118711;0,0302257465396029;0
"371";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;23,4154429969275;5,0387662145287;6,1502587618512;0,0337384178511447;1000;9,23630045281163;2,30907511320291;9,93726968360537;0,0303151680080703;0
"372";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;6,66979704476046;32,3961570745508;5,47876185819609;0,0314852159054777;1000;10,8011205706851;4,01184478339732;9,48955592995905;0,0324040452756283;0
"373";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;29,0239110753606;6,11029706849696;6,03391835514075;0,0327316328090079;1000;6,57735150089036;6,24848392584585;9,94824414509668;0,0304073759738895;0
"374";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;31,2624753755742;6,67742192487993;5,15982603286176;0,0329468472226212;1000;37,0520817040622;2,33661776512104;7,13502924706604;0,0299578309490315;0
"375";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;25,5320096460998;15,9575060288124;5,82448970051652;0,0313332170514124;1000;23,2428206951879;3,75986805363333;8,20334848065454;0,029256345816099;0
"376";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;23,8835793632633;12,2195057207394;5,03360320882729;0,0360080031104055;1000;18,1313658869486;8,09435977095919;8,49907775950715;0,0308857040055158;0
"377";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;42,391740862911;3,26090314330084;4,60602568991244;0,030666350886698;1000;12,8420090579279;5,4071617086012;9,29355918665832;0,0295903856075706;0
"378";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;22,4295413049926;24,009086467316;4,30426056733132;0,0316546821152318;1000;13,1533122208527;7,234321721469;8,83738164838543;0,0304105911335288;0
"379";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;34,9852749207043;9,43081323949421;4,67737914700721;0,032870972219213;1000;12,2180015893655;4,29281136923651;9,57627151598915;0,0302831847985719;0
"380";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;25,2853231599798;14,3181950423982;4,91235946933342;0,0328253665080175;1000;7,76229557810797;15,5245911562159;9,05601150779263;0,0309186886256783;0
"381";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;35,9083443550349;2,85995663004703;6,43490241760581;0,0314690086746246;1000;56,3518985509412;1,40879746377353;5,19494064766489;0,0283930096614869;1
"382";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;16,1778267590383;8,41246991469991;7,96757967882636;0,0309064998313607;1000;8,04471869068243;17,4302238298119;8,50561403233611;0,0298332370873295;0
"383";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;26,8859761561438;2,18839340805822;7,19043548361985;0,0319869360519194;1000;10,3662052234238;15,2253639219037;8,13909081995384;0,0308695412740738;0
"384";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;13,2051327321609;25,2097988523072;5,3270705908149;0,0333203769264952;1000;3,66583150166318;28,9933946040633;7,78989194103425;0,0300068347249712;0
"385";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;9,36450492765847;15,4061210100188;7,89186100758315;0,033103725439281;1000;7,42310956497377;15,4917069182061;8,79477111502327;0,0309843197095277;0
"386";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;24,8522528660373;18,0178833278771;4,97045057320746;0,0321902406317967;1000;9,41325952759252;11,0362353082119;9,08866437146864;0,0308076069877751;0
"387";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;31,2083950914157;4,50430444618371;6,59558865334043;0,0310813804157078;1000;7,15242323371936;16,5806174963494;8,61541889516196;0,0307588061851308;0
"388";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;43,8097301511745;2,75966804101887;5,34685682947405;0,0289889938974197;1000;7,15242323371936;16,5806174963494;8,61541889516196;0,0307588061851308;0
"389";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;24,2303078760164;2,45370206339407;7,28442800070114;0,0326037953806586;1000;14,0260585763698;5,4191589954156;9,2444476980619;0,0313701812668375;0
"390";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;28,6783449750001;11,47133799;4,40417440687501;0,0366129914719738;1000;11,9025143592727;16,3234482641454;8,11921515221817;0,0294055515864453;0
"391";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;9,15567029609924;41,5057053423166;4,15820025947841;0,0327665796493146;1000;1,70353532740965;59,2830293938557;4,59954538400605;0,029350726806487;-1
"392";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;27,4558579299193;21,7092830143548;4,54937180815523;0,031323005902607;1000;4,21451895121415;8,42903790242831;10,0094825091336;0,0308457504889255;0
"393";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;11,7562986369538;23,2032209939879;5,60744507354706;0,0323230985988683;1000;3,74237718661542;37,7639879740283;6,80432215748258;0,0293930821279624;0
"394";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;27,3654804062076;16,7924538856274;5,16989899719547;0,0321573013496369;1000;6,7659999649852;9,02133328664693;9,1018809052777;0,0310375408050212;0
"395";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;43,011215594875;2,44035265786525;4,80444429517221;0,0327821471794908;1000;53,913969230449;4,77718714700181;4,94780097368045;0,0293059483943108;1
"396";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;19,3363897923018;16,6590435133677;5,65217547774975;0,0336153753095513;1000;8,48160980901429;14,5883688715046;9,03291444660022;0,0294755365584372;0
"397";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;14,343162590033;6,51961935910591;8,10877657788798;0,0306766375433654;1000;5,06961240497309;5,40758656530463;10,4349522002363;0,0295880607860388;0
"398";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;22,21867625881;6,11818621619405;6,96346194343139;0,0310549553881009;1000;11,6554228752582;9,65735038235682;8,40855507429344;0,0300289404979865;0
"399";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;28,5141361545168;23,1281326586636;4,11870855565243;0,0315632918045611;1000;10,42140879531;10,7470778201635;8,79306367104285;0,0307060212573189;0
"400";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;19,3763173764825;14,5322380323619;5,60096674163948;0,0330300122342537;1000;3,96288777496164;40,9498403412702;6,43969263431266;0,0302809483423138;-1
"401";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;28,7044528001524;7,40760072261997;5,94151307960143;0,0323991544613267;1000;53,8141306230015;2,35436821475631;5,33937077275093;0,029731967821034;1
"402";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;3,73821691330232;28,971181078093;6,03566272460271;0,0321008659430607;1000;8,61442423227375;6,62648017867211;9,60839625907456;0,0301819359007089;0
"403";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;20,3085117616284;23,4998493241701;3,84411115487967;0,0344683061081119;1000;9,85228483190522;10,1701004716441;9,1769265974601;0,031464782564559;0
"404";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;25,521412717561;18,4321314071274;4,07633675349932;0,0352645055334543;1000;10,2937630151909;8,42216973970165;8,89006805857396;0,0320582472622506;0
"405";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;35,8523147235847;6,12860080745038;5,20931068633282;0,0326338761951774;1000;37,8098744081087;2,30147061614575;6,78111877971515;0,0304153350944051;0
"406";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;8,18627365228594;4,85112512728056;9,17165844376481;0,0329820393830354;1000;10,4254631037668;8,40763153529582;9,12228021579597;0,0297348901352875;0
"407";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;4,56540920170999;36,5232736136799;6,03286215940249;0,0306653782420122;1000;6,96440052469179;43,6191401283328;5,63566621405981;0,0272816015285692;-1
"408";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;1,5866214993688;42,5214561830837;5,71183739772767;0,0315135021300868;1000;0,339846201620486;58,1137004771031;4,7578468226868;0,0294250750848975;-1
"409";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;39,6652413159895;5,9201852710432;4,8101505327226;0,0337827265268605;1000;61,6168623208528;1,40838542447663;4,66527671857885;0,0284013163618647;1
"410";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;10,8331019664304;37,2786155903634;5,01827517562584;0,0313852856784319;1000;5,20668967291948;25,6863357197361;7,7232563481639;0,028809091653794;0
"411";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;7,14487045973773;40,5958548848734;5,15567357037893;0,030791321023905;1000;10,1722846574852;10,4901685530317;9,0994265100161;0,0314580264684718;0
"412";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;6,64387726029138;37,4473081943696;4,52991631383503;0,0331131945069002;1000;1,37702043238376;65,4084705382288;4,0880294086393;0,0290482254724106;-1
"413";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;2,5493284538442;38,8772589211241;5,61648924987551;0,0313808132017535;1000;8,7017851350025;46,186398024244;5,06209616026588;0,0298789266761096;-1
"414";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;5,46464638238264;14,668261342185;8,26887281544742;0,0347689469189693;1000;15,7765466256913;3,69238325282137;9,23095813205343;0,0297910570133662;0
"415";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;29,0438155808776;6,1608093656407;5,24402225765845;0,0340864304568789;1000;54,7137207215898;2,03902064800956;5,14003121685743;0,0294258913260984;1
"416";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;8,87033989146932;27,528641042491;5,54396243216833;0,0326932229822327;1000;5,84195543890803;4,61207008334844;9,95438459656038;0,0325233566032668;0
"417";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;12,5209619408383;12,2155726252081;7,48203823293995;0,032745087952288;1000;10,6728622510965;7,21987740515348;9,10332368475874;0,0318564965986581;0
"418";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;4,31154396773128;23,5476632083785;7,33791617585035;0,030151611806108;1000;9,14908942116162;19,6535994973101;8,04781013898476;0,0295111335752711;0
"419";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;5,14072858858642;38,4042665147339;5,21632753841858;0,0330692424372371;1000;7,24149385921304;34,1384710505757;6,89666081829813;0,0289995412663129;0
"420";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;1,8399167869372;19,0124734650177;8,08796754257811;0,0326101704305217;1000;16,8075116717418;5,04225350152254;8,73990606930574;0,0297486034676175;0
"421";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;6,6534585919832;43,0890651671293;4,59405474208364;0,0315625320420616;1000;16,8075116717418;5,04225350152254;8,73990606930574;0,0297486034676175;0
"422";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;21,8628395582147;13,9679252733038;5,84527307632823;0,0329325931374486;1000;13,3017471051138;12,3516223118914;8,27400340764519;0,0315747996621085;0
"423";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;26,6701376253793;14,7810401297283;5,54289004864811;0,0311209492676248;1000;37,579815871401;6,2633026452335;6,61126390330203;0,0287388316030016;0
"424";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;35,06099260512;14,6618696348684;4,86072852025527;0,0313738978353786;1000;47,0258516678409;3,00165010645793;5,91992104329203;0,0299835080066023;1
"425";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;16,5639188768954;7,50064251029224;7,26624743184561;0,0319972588575814;1000;12,4556408742758;4,58892032210163;9,21881314707916;0,0305082655991471;0
